graph_id,source,n_nodes,n_edges,n_nodes_reduced,n_edges_reduced,clf_f1,clf_auc,clf_precision,clf_recall,pipeline_cover_size,baseline_cover_size,optimality_gap,cover_valid,feature_extraction_time,pipeline_runtime,baseline_runtime,speedup,node_reduction,edge_reduction,n_forced
0,synthetic:medium,54,135,54,135,0.7865168539325843,0.5157894736842106,0.6481481481481481,1.0,35,35,0.0,True,0.048446834087371826,0.2316228188574314,0.21927909925580025,0.9467076704164067,0.0,0.0,0
1,synthetic:hard,57,171,57,171,0.8,0.5831024930747922,0.6666666666666666,1.0,38,38,0.0,True,0.06826132535934448,0.2931171767413616,0.2917638411745429,0.9953829537324834,0.0,0.0,0
2,erdos,20,55,17,47,0.782608695652174,0.79,0.6923076923076923,0.9,10,10,0.0,True,0.0193818393163383,0.0157037191092968,0.01324749505147338,0.8435896591929422,0.15,0.1454545454545455,5
3,synthetic:medium,74,148,72,144,0.8131868131868132,0.88470066518847,0.74,0.9024390243902439,41,41,0.0,True,0.05477169016376138,0.021693091839551926,0.01867577526718378,0.8609088739085674,0.02702702702702703,0.027027027027026973,4
4,synthetic:large,355,706,247,470,0.7975460122699386,0.904483870967742,0.7602339181286549,0.8387096774193549,162,155,0.04516129032258064,True,0.5858158022165298,0.05169543204829097,0.05327490111812949,1.0305533585320086,0.30422535211267604,0.3342776203966006,79
5,synthetic:small,47,411,47,411,0.8941176470588236,0.6345029239766082,0.8085106382978723,1.0,38,38,0.0,True,0.3663517623208463,0.666743750218302,0.6500186459161341,0.974915243979877,0.0,0.0,0
6,synthetic:hard,77,231,77,231,0.7874015748031497,0.5733333333333334,0.6493506493506493,1.0,50,50,0.0,True,0.0889534829184413,0.7784217121079564,0.776261308696121,0.9972246362373615,0.0,0.0,0
7,erdos,7,12,6,10,0.8571428571428571,0.9166666666666667,1.0,0.75,4,4,0.0,True,0.004846375901252031,0.01332513615489006,0.007982344832271338,0.599044147803471,0.14285714285714285,0.16666666666666663,2
8,synthetic:small,20,53,20,53,0.8275862068965517,0.945054945054945,0.75,0.9230769230769231,13,13,0.0,True,0.018801126163452864,0.014295651111751795,0.014240031130611897,0.9961093075995555,0.0,0.0,0
9,synthetic:hard,67,723,67,723,0.9,0.7122507122507122,0.8181818181818182,1.0,54,54,0.0,True,1.007863998413086,1.582117625977844,1.60418112995103,1.0139455522212195,0.0,0.0,0
10,synthetic:large,269,9771,269,9771,0.9633911368015414,0.7072631578947368,0.929368029739777,1.0,252,253,-0.003952569169960474,True,175.32700843084604,58.17157179908827,62.805121758021414,1.0796531676148686,0.0,0.0,0
11,erdos,17,25,16,24,0.8333333333333334,0.7803030303030302,0.7692307692307693,0.9090909090909091,11,11,0.0,True,0.010380656458437443,0.016294184140861034,0.0095694400370121,0.5872917572482044,0.058823529411764705,0.040000000000000036,1
12,synthetic:large,285,846,237,697,0.8280254777070064,0.8856592972759573,0.7878787878787878,0.87248322147651,155,149,0.040268456375838924,True,0.705537233967334,3.466235118918121,0.08314726781100035,0.023987774908054194,0.16842105263157894,0.17612293144208035,74
13,synthetic:small,41,148,36,126,0.8627450980392157,0.9362745098039216,0.8148148148148148,0.9166666666666666,24,24,0.0,True,0.0864369198679924,0.019121231976896524,0.01868809899315238,0.9773480608222586,0.12195121951219512,0.14864864864864868,13
14,synthetic:small,48,206,45,193,0.8115942028985508,0.7434343434343436,0.7777777777777778,0.8484848484848485,33,33,0.0,True,0.12204808508977294,0.29581890907138586,0.18096535000950098,0.6117436866276561,0.0625,0.06310679611650483,11
15,synthetic:medium,51,50,21,9,0.9444444444444444,0.9982698961937717,0.8947368421052632,1.0,17,17,0.0,True,0.030746255069971085,0.009824711829423904,0.009905562736093998,1.008229341284897,0.5882352941176471,0.8200000000000001,15
16,synthetic:large,483,482,198,137,0.8634686346863468,0.9797706441043508,0.9,0.8297872340425532,148,141,0.04964539007092199,True,0.4058393398299813,0.022846275009214878,0.03793273959308863,1.6603467995456036,0.5900621118012422,0.7157676348547718,107
17,erdos,20,18,20,18,0.8888888888888888,0.9848484848484848,0.8888888888888888,0.8888888888888888,9,9,0.0,True,0.009605932049453259,0.009774541947990656,0.00798776000738144,0.8172004427300531,0.0,0.0,0
18,synthetic:small,39,170,37,160,0.8771929824561403,0.878698224852071,0.8064516129032258,0.9615384615384616,27,26,0.038461538461538464,True,0.09883495792746544,0.02424917509779334,0.022486113011837006,0.9272939356144625,0.05128205128205128,0.05882352941176472,7
19,synthetic:hard,60,603,60,603,0.8990825688073395,0.5974025974025974,0.8166666666666667,1.0,49,49,0.0,True,0.7296063359826803,1.27233546692878,1.2972411341033876,1.0195747645349587,0.0,0.0,0
20,synthetic:hard,72,144,72,144,0.82,0.7938311688311688,0.7321428571428571,0.9318181818181818,44,44,0.0,True,0.050333399791270494,0.023057537153363228,0.01598057197406888,0.6930736733839726,0.0,0.0,0
21,synthetic:hard,57,260,51,229,0.8,0.8688311688311688,0.8,0.8,35,35,0.0,True,0.21770655363798141,0.027333803940564394,0.026359186973422766,0.9643438955931318,0.10526315789473684,0.11923076923076925,17
22,erdos,31,48,26,39,0.7567567567567568,0.7689075630252101,0.7,0.8235294117647058,18,17,0.058823529411764705,True,0.016472484916448593,0.011630974244326353,0.01127112191170454,0.969060860675764,0.16129032258064516,0.1875,7
23,erdos,24,44,21,40,0.9032258064516129,0.95,0.8235294117647058,1.0,14,14,0.0,True,0.014614952728152275,0.012749671004712582,0.010481627192348242,0.8221096205913064,0.125,0.09090909090909094,4
24,erdos,34,68,30,61,0.875,0.875,0.8076923076923077,0.9545454545454546,24,22,0.09090909090909091,True,0.020724181085824966,0.015252617187798023,0.013503594789654016,0.8853296862689761,0.11764705882352941,0.1029411764705882,7
25,synthetic:hard,53,631,53,631,0.9183673469387755,0.7055555555555556,0.8490566037735849,1.0,45,45,0.0,True,0.7505107698962092,1.3753315010108054,1.3714301572181284,0.9971633429541826,0.0,0.0,0
26,synthetic:small,24,23,10,8,0.7692307692307693,0.9411764705882353,0.8333333333333334,0.7142857142857143,7,7,0.0,True,0.013553726021200418,0.013433614745736122,0.008486393839120865,0.6317282429001082,0.5833333333333334,0.6521739130434783,5
27,synthetic:hard,55,55,52,52,0.65625,0.662037037037037,0.5675675675675675,0.7777777777777778,27,27,0.0,True,0.02795196883380413,0.012680960819125175,0.010766369290649891,0.8490184177852095,0.05454545454545454,0.054545454545454564,2
28,erdos,31,29,31,29,0.6666666666666666,0.8041666666666667,0.75,0.6,15,15,0.0,True,0.015119146090000868,0.012305749114602804,0.010116833727806807,0.8221225407400442,0.0,0.0,0
29,synthetic:medium,139,278,139,278,0.7477477477477478,0.5303356282271945,0.5971223021582733,1.0,83,83,0.0,True,0.10317078605294228,3.26590814627707,3.251831586007029,0.9956898480791361,0.0,0.0,0
30,synthetic:medium,54,245,52,234,0.7605633802816901,0.8102941176470588,0.7297297297297297,0.7941176470588235,36,34,0.058823529411764705,True,0.1761846891604364,0.04500454571098089,0.032253813929855824,0.7166790247587378,0.037037037037037035,0.04489795918367345,10
31,synthetic:small,42,219,39,202,0.9032258064516129,0.9442970822281167,0.8484848484848485,0.9655172413793104,31,29,0.06896551724137931,True,0.1383125390857458,0.03550401562824845,0.026106506120413542,0.7353113629107951,0.07142857142857142,0.07762557077625576,14
32,synthetic:hard,75,75,75,75,0.672566371681416,0.42283072546230444,0.5066666666666667,1.0,38,38,0.0,True,0.030798005871474743,0.015867911279201508,0.013755406718701124,0.8668693992971023,0.0,0.0,0
33,synthetic:small,50,234,48,227,0.8,0.8152380952380953,0.75,0.8571428571428571,36,35,0.02857142857142857,True,0.1459470777772367,0.056178517173975706,0.0754964598454535,1.3438670802159707,0.04,0.02991452991452992,7
34,synthetic:medium,86,86,86,86,0.676923076923077,0.5194805194805194,0.5116279069767442,1.0,44,44,0.0,True,0.03395519591867924,0.023346067871898413,0.020811893045902252,0.8914517493951717,0.0,0.0,0
35,synthetic:hard,77,1398,77,1398,0.9452054794520548,0.7644927536231884,0.8961038961038961,1.0,69,69,0.0,True,3.3723917119205,8.550401811953634,8.694490824826062,1.0168517241693822,0.0,0.0,0
36,synthetic:hard,51,396,51,396,0.8505747126436781,0.7478632478632479,0.7708333333333334,0.9487179487179487,39,39,0.0,True,0.35730161098763347,0.07563508115708828,0.06690131640061736,0.8845275945651258,0.0,0.0,0
37,synthetic:small,46,168,44,159,0.8275862068965517,0.8869395711500975,0.7741935483870968,0.8888888888888888,27,27,0.0,True,0.09883714793249965,0.022263842169195414,0.0197277651168406,0.8860898746459959,0.043478260869565216,0.0535714285714286,9
38,synthetic:large,176,704,176,704,0.8432055749128919,0.7865098039215687,0.7469135802469136,0.968,125,125,0.0,True,0.3087269733659923,0.6376410028897226,0.6721543432213366,1.0541266012932091,0.0,0.0,0
39,synthetic:small,27,110,25,103,0.8333333333333334,0.8148148148148148,0.8333333333333334,0.8333333333333334,18,18,0.0,True,0.05391348199918866,0.02162464801222086,0.02082881284877658,0.9631977749189478,0.07407407407407407,0.0636363636363636,6
40,synthetic:small,43,156,37,130,0.8301886792452831,0.9276315789473685,0.7586206896551724,0.9166666666666666,26,24,0.08333333333333333,True,0.09224280575290322,0.022646564058959484,0.021136305294930935,0.9333117924601433,0.13953488372093023,0.16666666666666663,14
41,synthetic:small,41,175,40,171,0.8333333333333334,0.6840659340659341,0.78125,0.8928571428571429,29,28,0.03571428571428571,True,0.09847251605242491,0.0318679129704833,0.03287514904513955,1.0316065904783025,0.024390243902439025,0.02285714285714291,4
42,synthetic:medium,146,1070,146,1070,0.8755020080321285,0.8252525252525252,0.7841726618705036,0.990909090909091,110,110,0.0,True,1.699979173950851,41.48647330980748,39.317996758036315,0.9477305160268098,0.0,0.0,0
43,synthetic:small,47,210,44,195,0.9032258064516129,0.9578544061302683,0.8484848484848485,0.9655172413793104,29,29,0.0,True,0.13889148319140077,0.03819691110402346,0.02255987236276269,0.5906203331815058,0.06382978723404255,0.0714285714285714,13
44,erdos,16,30,13,24,0.8695652173913043,0.8363636363636364,0.8333333333333334,0.9090909090909091,11,11,0.0,True,0.010570135898888111,0.010970438830554485,0.009343118872493505,0.8516631847462086,0.1875,0.19999999999999996,5
45,synthetic:hard,80,987,80,987,0.9041095890410958,0.6854190585533869,0.8354430379746836,0.9850746268656716,67,67,0.0,True,1.834071050863713,5.282265440095216,5.466755399946123,1.0349262947769589,0.0,0.0,0
46,erdos,10,12,8,8,0.8333333333333334,0.9400000000000001,0.7142857142857143,1.0,5,5,0.0,True,0.005585985258221626,0.013506335206329823,0.007704997900873423,0.5704728768513335,0.2,0.33333333333333337,3
47,synthetic:large,285,566,203,382,0.7622641509433963,0.8868814614072067,0.7112676056338029,0.8211382113821138,127,123,0.032520325203252036,True,0.47796584479510784,0.04469502065330744,0.04354868410155177,0.9743520299353338,0.28771929824561404,0.3250883392226148,64
