feature,importance
f86,116.48291015625
f14,69.44490814208984
f88,24.734405517578125
f94,22.339147567749023
f100,16.918533325195312
f92,16.459381103515625
f89,14.595141410827637
f16,13.627401351928711
f105,11.317764282226562
f102,7.664638996124268
f1,7.662036418914795
f13,7.530611515045166
f97,7.424093246459961
f22,6.83919620513916
f0,6.698659420013428
f103,6.635348320007324
f93,5.790734767913818
f29,4.7729878425598145
f96,4.2321248054504395
f104,4.217710494995117
f95,4.118185043334961
f87,3.917902946472168
f101,3.856250762939453
f30,3.8173842430114746
f99,3.7814066410064697
f35,3.7532575130462646
f37,3.742208480834961
f91,3.7236974239349365
f98,3.540379762649536
f34,3.4648804664611816
f21,3.456719160079956
f33,3.4052300453186035
f90,3.166459560394287
